Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
1000130277,2020-01-10 15:51:37,Jonathan Miller,"['Light Bulbs', 'Trash Cans', 'Laundry Detergent', 'Honey']",3,81.6,Debit Card,Los Angeles,Department Store,False,Retiree,Winter,BOGO (Buy One Get One)
1000947556,2022-05-31 17:45:24,Kelly Morales,"['Butter', 'Baby Wipes']",3,73.21,Credit Card,Miami,Specialty Store,True,Teenager,Winter,BOGO (Buy One Get One)
1000182431,2024-03-16 23:52:26,Melvin Dorsey,"['Hand Sanitizer', 'Toothpaste']",4,44.43,Mobile Payment,Dallas,Department Store,True,Homemaker,Summer,Discount on Selected Items
1000092376,2020-03-31 22:53:29,Michael Miller,"['Apple', 'Toothpaste', 'Water']",6,76.06,Cash,Los Angeles,Department Store,True,Senior Citizen,Fall,Discount on Selected Items
1000971065,2021-05-14 03:54:14,Lauren Garcia,['Salmon'],5,25.7,Credit Card,Los Angeles,Supermarket,False,Retiree,Fall,
1000393608,2020-08-15 05:00:30,Raymond Rowe,"['Butter', 'Tuna', 'Mustard', 'Razors', 'Ironing Board']",9,25.3,Cash,Atlanta,Warehouse Club,False,Retiree,Winter,
1000105758,2021-01-23 18:34:06,Craig Lewis,['Coffee'],10,11.19,Debit Card,New York,Specialty Store,True,Student,Fall,BOGO (Buy One Get One)
1000494034,2020-10-01 16:44:55,John Sanchez,['Bread'],10,80.69,Mobile Payment,San Francisco,Warehouse Club,True,Professional,Fall,BOGO (Buy One Get One)
1000287574,2020-05-31 07:04:23,John Holt,['Peanut Butter'],5,56.27,Mobile Payment,Atlanta,Department Store,True,Homemaker,Winter,Discount on Selected Items
1000920623,2022-09-05 21:47:14,Mary Roberson,"['Shaving Cream', 'Dishware', 'Butter']",5,88.63,Mobile Payment,Los Angeles,Warehouse Club,False,Senior Citizen,Winter,
1000116592,2024-04-18 00:00:38,David Thomas,"['Milk', 'Feminine Hygiene Products', 'Pancake Mix', 'Bread']",3,15.03,Mobile Payment,New York,Convenience Store,False,Homemaker,Spring,Discount on Selected Items
1000924238,2024-02-04 18:42:37,Patricia Wilson,"['Extension Cords', 'Toothbrush', 'Eggs', 'Tissues']",10,69.49,Debit Card,Seattle,Convenience Store,True,Senior Citizen,Fall,Discount on Selected Items
1000305340,2020-12-24 12:23:04,Ashley Johnson,['Soap'],4,30.34,Debit Card,Seattle,Department Store,False,Senior Citizen,Winter,BOGO (Buy One Get One)
1000057393,2023-05-24 00:55:46,Rebecca Good,['Canned Soup'],3,26.11,Mobile Payment,New York,Supermarket,True,Senior Citizen,Spring,Discount on Selected Items
1000467427,2020-04-19 02:01:15,Jennifer Turner,"['Tuna', 'Soda', 'Canned Soup', 'Power Strips']",5,22.72,Credit Card,Atlanta,Specialty Store,False,Teenager,Summer,
1000752403,2023-01-07 04:40:38,Michael Sullivan,"['Olive Oil', 'Tomatoes', 'Vacuum Cleaner']",9,23.74,Debit Card,Atlanta,Warehouse Club,True,Middle-Aged,Winter,Discount on Selected Items
1000999560,2022-12-01 12:38:47,Vincent Davis,"['Beef', 'Baby Wipes', 'Razors', 'Mop', 'Rice']",1,92.61,Cash,Chicago,Pharmacy,True,Retiree,Spring,BOGO (Buy One Get One)
1000340825,2021-10-21 12:45:19,Ryan Reynolds,"['Carrots', 'Iron']",6,62.18,Debit Card,New York,Pharmacy,True,Professional,Summer,Discount on Selected Items
1000037915,2023-11-22 06:36:36,Brian Lucero,['Mustard'],7,33.78,Credit Card,Dallas,Department Store,True,Student,Summer,BOGO (Buy One Get One)
1000681605,2020-01-03 22:05:20,Jacob Reese,['Iron'],10,79.19,Credit Card,New York,Pharmacy,False,Student,Winter,Discount on Selected Items
1000585984,2023-09-04 19:27:11,Timothy Smith,"['Bread', 'Butter', 'Orange']",6,61.68,Cash,Los Angeles,Warehouse Club,True,Middle-Aged,Summer,Discount on Selected Items
1000918230,2020-11-01 05:13:02,Kelly Lyons,"['Honey', 'Cleaning Rags']",3,95.01,Credit Card,Los Angeles,Supermarket,True,Senior Citizen,Spring,
1000806084,2022-12-01 17:10:11,Lori Hawkins,"['Diapers', 'Baby Wipes', 'Salmon', 'Shower Gel']",6,51.63,Debit Card,Boston,Convenience Store,False,Middle-Aged,Spring,Discount on Selected Items
1000717036,2023-05-21 06:13:13,Carlos Lawson,"['Chicken', 'Ironing Board', 'Dish Soap', 'Cleaning Rags', 'Feminine Hygiene Products']",1,62.92,Debit Card,New York,Warehouse Club,False,Professional,Winter,
1000649112,2021-11-09 04:23:34,Brittany Burns,"['Rice', 'Toothbrush']",6,79.51,Debit Card,San Francisco,Convenience Store,True,Student,Summer,BOGO (Buy One Get One)
1000455034,2021-06-08 16:40:10,Heather Barajas,"['Banana', 'Light Bulbs', 'Shaving Cream']",5,45.08,Debit Card,Los Angeles,Specialty Store,True,Senior Citizen,Winter,
1000166473,2022-06-14 01:58:25,Calvin Watson,['Cleaning Spray'],10,40.5,Cash,Atlanta,Specialty Store,False,Student,Summer,
1000646512,2021-11-21 00:33:40,Jonathan Park,['Lawn Mower'],4,17.92,Mobile Payment,Seattle,Warehouse Club,False,Homemaker,Winter,Discount on Selected Items
1000337830,2021-04-14 07:26:58,Michael Fox,"['Coffee', 'Plant Fertilizer']",5,81.87,Mobile Payment,Chicago,Specialty Store,True,Homemaker,Fall,BOGO (Buy One Get One)
1000030375,2020-01-07 12:26:21,Amanda Jimenez,"['Tomatoes', 'Toothpaste', 'Olive Oil', 'Water']",2,95.07,Mobile Payment,San Francisco,Specialty Store,False,Homemaker,Summer,BOGO (Buy One Get One)
1000064290,2021-05-26 01:43:15,Steven Benton,"['Dish Soap', 'Hair Gel', 'Coffee', 'Spinach']",9,90.46,Credit Card,Miami,Convenience Store,False,Professional,Spring,BOGO (Buy One Get One)
1000405715,2022-10-28 17:50:11,Gabrielle Peterson,['Baby Wipes'],1,70.86,Debit Card,Chicago,Pharmacy,False,Middle-Aged,Summer,
1000139427,2021-06-05 02:46:26,Rebecca Austin,"['Milk', 'Potatoes', 'Salmon', 'Toothpaste']",9,56.55,Debit Card,Houston,Pharmacy,True,Professional,Summer,Discount on Selected Items
1000507442,2023-11-13 11:56:44,Jason Gardner,"['Baby Wipes', 'Bath Towels']",4,41.27,Mobile Payment,Los Angeles,Warehouse Club,True,Student,Summer,Discount on Selected Items
1000132693,2023-01-05 14:54:29,Kristin Manning,['Toothbrush'],4,55.51,Credit Card,Los Angeles,Warehouse Club,True,Senior Citizen,Winter,BOGO (Buy One Get One)
1000936791,2020-01-16 23:19:28,Tiffany Lopez,"['Extension Cords', 'Dustpan', 'Spinach', 'Air Freshener']",1,83.15,Cash,Dallas,Supermarket,True,Professional,Spring,BOGO (Buy One Get One)
1000513268,2020-08-30 08:05:37,Belinda Johns,"['Potatoes', 'Air Freshener', 'Cereal']",6,75.51,Debit Card,Seattle,Convenience Store,False,Middle-Aged,Spring,
1000742336,2021-01-09 07:20:04,Austin Smith,"['Hand Sanitizer', 'Baby Wipes', 'Butter']",10,30.65,Debit Card,Seattle,Specialty Store,True,Student,Spring,BOGO (Buy One Get One)
1000721135,2021-11-10 14:45:28,Michael Davis,"['Dish Soap', 'Mayonnaise', 'Deodorant']",9,30.71,Credit Card,New York,Specialty Store,False,Young Adult,Spring,
1000751313,2020-08-22 21:05:27,Kevin Rodriguez,"['Sponges', 'Light Bulbs', 'Light Bulbs', 'Chips', 'Milk']",7,12.68,Mobile Payment,San Francisco,Convenience Store,True,Retiree,Summer,
1000166877,2020-09-01 05:06:39,Alicia Pruitt,"['Chicken', 'Chicken', 'Apple']",6,43.65,Debit Card,Atlanta,Warehouse Club,False,Teenager,Fall,
1000023285,2020-10-04 04:13:53,Marcus Wilkins,"['Eggs', 'Soap', 'Cleaning Spray']",4,93.38,Mobile Payment,Los Angeles,Pharmacy,False,Young Adult,Summer,
1000510044,2023-07-01 01:18:38,Robert Vincent,"['Razors', 'Shower Gel', 'Light Bulbs']",6,35.49,Mobile Payment,Dallas,Supermarket,True,Middle-Aged,Fall,Discount on Selected Items
1000253943,2023-01-15 10:50:11,Melissa Herrera,"['Cereal Bars', 'Bath Towels']",6,65.58,Debit Card,Dallas,Department Store,True,Retiree,Fall,BOGO (Buy One Get One)
1000903553,2022-11-01 06:43:36,Janet Lambert,['Syrup'],2,22.88,Cash,Houston,Specialty Store,True,Professional,Winter,Discount on Selected Items
1000166604,2023-12-04 10:28:30,Rachel Valencia,"['Insect Repellent', 'Salmon', 'Beef']",10,92.68,Debit Card,Dallas,Specialty Store,False,Retiree,Summer,Discount on Selected Items
1000158683,2024-04-29 01:15:57,Stephanie Alexander,['Coffee'],5,69.65,Credit Card,Chicago,Pharmacy,True,Teenager,Winter,BOGO (Buy One Get One)
1000395978,2020-01-22 00:59:49,Rodney Davis,"['Beef', 'Diapers', 'Jam', 'Soda', 'Mayonnaise']",9,34.88,Debit Card,Dallas,Specialty Store,False,Homemaker,Winter,BOGO (Buy One Get One)
1000009954,2023-01-20 09:13:16,Robin Mitchell,"['Mustard', 'Carrots']",2,34.5,Debit Card,San Francisco,Pharmacy,False,Middle-Aged,Fall,BOGO (Buy One Get One)
1000855214,2022-04-10 11:37:05,Kim Garner,"['Insect Repellent', 'Chips', 'Bread', 'Pickles']",5,27.35,Mobile Payment,San Francisco,Convenience Store,False,Professional,Spring,
1000630091,2020-07-02 03:54:05,Christopher Giles,"['Jam', 'Shampoo', 'Cleaning Spray', 'Laundry Detergent']",8,90.95,Mobile Payment,Chicago,Department Store,False,Retiree,Spring,
1000761263,2023-12-31 10:45:11,Anthony Gomez,['Rice'],1,26.72,Cash,Miami,Specialty Store,False,Homemaker,Spring,BOGO (Buy One Get One)
1000108149,2022-11-30 21:23:22,John Smith,['Banana'],3,16.91,Mobile Payment,Los Angeles,Pharmacy,True,Teenager,Winter,
1000349138,2022-08-13 12:37:40,Jeffrey Coleman,"['Butter', 'Insect Repellent', 'Ironing Board', 'Paper Towels', 'Pickles']",10,87.87,Credit Card,San Francisco,Convenience Store,True,Homemaker,Winter,Discount on Selected Items
1000987780,2020-08-25 09:30:20,Edward Howard,"['Mayonnaise', 'Dish Soap', 'Potatoes']",4,77.22,Credit Card,Atlanta,Warehouse Club,False,Senior Citizen,Fall,BOGO (Buy One Get One)
1000804754,2021-12-02 07:39:17,Pamela Hart,"['Onions', 'Trash Cans', 'Soda', 'Mayonnaise']",1,49.58,Credit Card,Houston,Convenience Store,False,Young Adult,Spring,
1000332468,2020-05-10 00:28:25,Karen Guerrero,"['Feminine Hygiene Products', 'Mop', 'Insect Repellent', 'Beef']",6,88.92,Credit Card,Houston,Convenience Store,True,Senior Citizen,Spring,BOGO (Buy One Get One)
1000629264,2020-10-06 07:05:09,Jordan Weaver,"['Potatoes', 'Extension Cords', 'Beef', 'Spinach', 'Vacuum Cleaner']",7,68.1,Cash,Boston,Warehouse Club,False,Retiree,Summer,BOGO (Buy One Get One)
1000566363,2020-01-27 17:07:40,Yolanda Garcia,"['Tissues', 'Vinegar', 'Tuna']",3,74.32,Debit Card,Houston,Warehouse Club,True,Retiree,Winter,Discount on Selected Items
1000577929,2020-07-03 17:30:45,Paige Delgado,"['Orange', 'Dustpan', 'Power Strips']",6,40.89,Credit Card,San Francisco,Warehouse Club,False,Student,Fall,Discount on Selected Items
1000001710,2022-07-12 15:52:30,Nicole Hanson,"['Banana', 'Jam', 'Diapers', 'Rice']",5,71.11,Debit Card,Miami,Warehouse Club,True,Senior Citizen,Spring,Discount on Selected Items
1000499234,2021-05-26 04:57:04,Andrew Davis,"['Paper Towels', 'Jam']",2,16.58,Cash,Los Angeles,Supermarket,True,Retiree,Summer,BOGO (Buy One Get One)
1000043754,2021-11-04 00:05:39,Ashley Wilson,['Onions'],10,71.39,Credit Card,San Francisco,Pharmacy,False,Professional,Summer,Discount on Selected Items
1000738690,2021-12-12 11:11:50,Bradley Kelly,"['Deodorant', 'Mop', 'Tea']",3,29.64,Mobile Payment,Seattle,Specialty Store,False,Senior Citizen,Spring,
1000521180,2020-06-23 23:12:44,Aaron Schultz,"['Laundry Detergent', 'Tissues']",5,60.74,Debit Card,Chicago,Pharmacy,True,Retiree,Summer,BOGO (Buy One Get One)
1000906538,2023-12-20 06:29:52,Cynthia Bullock,['Soap'],5,88.9,Credit Card,Boston,Warehouse Club,False,Student,Summer,BOGO (Buy One Get One)
1000988204,2021-01-19 20:59:04,Paul Hodge,"['Banana', 'Dish Soap', 'Diapers', 'Paper Towels']",8,18.61,Mobile Payment,Seattle,Warehouse Club,True,Senior Citizen,Fall,BOGO (Buy One Get One)
1000671354,2024-05-11 02:57:04,Candace Cordova,"['Air Freshener', 'Jam', 'Broom', 'Yogurt', 'Ironing Board']",10,55.44,Debit Card,Houston,Specialty Store,False,Student,Spring,Discount on Selected Items
1000964597,2023-01-11 14:22:35,Kathleen Young,"['Toothpaste', 'Diapers', 'Insect Repellent', 'Soap', 'Pasta']",3,35.29,Credit Card,Houston,Pharmacy,False,Professional,Spring,Discount on Selected Items
1000917988,2022-06-23 20:59:57,Wendy Holmes,"['Toothpaste', 'Cereal', 'Bread', 'Cereal']",7,62.6,Mobile Payment,Boston,Supermarket,True,Retiree,Spring,Discount on Selected Items
1000370958,2024-03-11 16:53:52,Joel Beck,"['Ketchup', 'Laundry Detergent']",2,85.1,Debit Card,Chicago,Specialty Store,True,Retiree,Summer,BOGO (Buy One Get One)
1000277800,2020-01-11 19:44:09,Shannon Reynolds,"['Toothbrush', 'Jam', 'Spinach', 'Hand Sanitizer', 'Ice Cream']",8,84.02,Credit Card,Los Angeles,Convenience Store,False,Professional,Spring,Discount on Selected Items
1000775108,2021-08-16 15:58:56,Nicholas Davis,"['Dishware', 'Cereal', 'Tea', 'Shrimp', 'Cleaning Spray']",9,19.87,Debit Card,Los Angeles,Supermarket,True,Homemaker,Fall,BOGO (Buy One Get One)
1000133717,2021-11-09 07:52:18,Monica Park,['Hair Gel'],5,58.98,Debit Card,Seattle,Warehouse Club,True,Teenager,Winter,BOGO (Buy One Get One)
1000003726,2023-12-31 15:54:00,Ms. Tiffany Galvan,"['Bath Towels', 'Dishware']",10,58.29,Cash,San Francisco,Pharmacy,True,Middle-Aged,Fall,BOGO (Buy One Get One)
1000107756,2023-01-05 18:08:13,Dennis West,['Mop'],4,57.51,Debit Card,San Francisco,Warehouse Club,False,Young Adult,Summer,BOGO (Buy One Get One)
1000804834,2021-11-21 03:24:51,Jennifer Gray,"['Toilet Paper', 'Coffee', 'Deodorant', 'Toilet Paper', 'Syrup']",8,86.56,Mobile Payment,Seattle,Supermarket,True,Student,Summer,Discount on Selected Items
1000329181,2024-02-20 13:06:56,Cynthia Holloway,"['Rice', 'Hair Gel', 'Dish Soap', 'Banana']",2,58.5,Mobile Payment,San Francisco,Pharmacy,True,Student,Spring,BOGO (Buy One Get One)
1000934074,2020-10-11 06:47:41,Sherry Baker,"['Dishware', 'Toothpaste']",4,43.72,Debit Card,Seattle,Pharmacy,True,Professional,Spring,Discount on Selected Items
1000510676,2020-06-11 06:50:24,Jaime Howell,"['Toothbrush', 'Yogurt']",8,70.16,Cash,Atlanta,Warehouse Club,True,Homemaker,Spring,Discount on Selected Items
1000949428,2020-02-14 15:37:25,Matthew Vaughan,['Chips'],7,98.35,Debit Card,New York,Specialty Store,True,Professional,Spring,
1000204139,2024-01-24 07:22:18,Stephen King,"['Trash Bags', 'Shrimp', 'Canned Soup', 'Ironing Board']",4,85.02,Debit Card,Los Angeles,Pharmacy,False,Professional,Summer,BOGO (Buy One Get One)
1000185913,2023-11-19 22:03:12,Robin Chavez,"['Bath Towels', 'Plant Fertilizer', 'Onions']",8,28.02,Debit Card,Houston,Supermarket,False,Middle-Aged,Fall,Discount on Selected Items
1000942741,2020-10-03 12:28:01,Bill Garcia,"['Coffee', 'Canned Soup', 'Dustpan', 'Chips', 'Cereal']",4,16.22,Credit Card,Los Angeles,Department Store,True,Teenager,Summer,Discount on Selected Items
1000892518,2021-03-17 20:12:03,Karen Hall,"['Toothbrush', 'Yogurt', 'Ice Cream']",2,62.88,Mobile Payment,Chicago,Department Store,False,Senior Citizen,Summer,
1000324914,2021-01-27 07:42:01,Randy Mills,"['Extension Cords', 'Shampoo', 'Iron']",10,30.44,Cash,Seattle,Warehouse Club,False,Professional,Winter,BOGO (Buy One Get One)
1000840745,2023-05-03 10:21:33,Kimberly Wright,['Cleaning Rags'],4,33.72,Cash,Los Angeles,Specialty Store,False,Teenager,Summer,BOGO (Buy One Get One)
1000583340,2022-11-07 19:19:59,Daniel Ramirez,"['Cleaning Rags', 'Onions']",2,82.89,Credit Card,Boston,Specialty Store,False,Retiree,Summer,
1000245761,2020-10-03 14:37:58,Eric Jones,['Broom'],9,77.21,Mobile Payment,New York,Specialty Store,True,Professional,Winter,Discount on Selected Items
1000863830,2023-03-20 03:07:40,Robert Strickland,"['Paper Towels', 'Toothpaste', 'Dish Soap', 'Tissues']",7,18.28,Cash,San Francisco,Specialty Store,True,Homemaker,Spring,
1000241721,2020-09-28 13:06:03,Jodi Johnson,"['Butter', 'Dustpan', 'Shampoo', 'Baby Wipes', 'Extension Cords']",6,81.55,Mobile Payment,Chicago,Department Store,True,Student,Winter,
1000590347,2020-12-03 12:50:26,Anthony Sullivan,"['Orange', 'Insect Repellent', 'Shampoo', 'Water']",2,94.96,Credit Card,Atlanta,Warehouse Club,True,Retiree,Winter,
1000542038,2021-11-26 21:00:59,Theodore Hernandez,"['Air Freshener', 'Garden Hose', 'Feminine Hygiene Products', 'Carrots', 'Beef']",5,15.39,Mobile Payment,Los Angeles,Supermarket,True,Teenager,Spring,
1000980219,2021-03-15 09:22:20,Brian Brown,['Light Bulbs'],1,62.42,Debit Card,Seattle,Convenience Store,True,Retiree,Summer,
1000200078,2024-03-25 14:09:38,Laura Wade,"['Peanut Butter', 'BBQ Sauce', 'Rice', 'Coffee']",6,24.08,Credit Card,Boston,Department Store,False,Young Adult,Winter,Discount on Selected Items
1000067079,2022-08-08 15:53:31,Bianca Washington,"['Razors', 'Jam', 'Trash Bags']",1,44.59,Credit Card,Chicago,Pharmacy,False,Middle-Aged,Winter,
1000630214,2023-01-12 00:28:11,Jesse Nguyen,['Tea'],4,62.03,Credit Card,Houston,Convenience Store,True,Retiree,Winter,BOGO (Buy One Get One)
1000651872,2020-11-23 06:56:41,Dr. Lisa Mccann,"['Honey', 'Jam', 'Extension Cords']",5,94.28,Credit Card,New York,Department Store,False,Professional,Winter,BOGO (Buy One Get One)
1000171562,2021-01-22 16:55:16,James Harding,"['Pickles', 'Insect Repellent', 'Milk', 'Air Freshener']",7,18.56,Credit Card,Boston,Supermarket,True,Retiree,Fall,Discount on Selected Items
1000606023,2022-01-10 13:19:56,Christopher Ramirez,"['Toothbrush', 'Pasta', 'Insect Repellent', 'Tissues']",2,48.05,Cash,San Francisco,Convenience Store,False,Young Adult,Winter,BOGO (Buy One Get One)
1000446193,2023-01-20 13:05:18,Jonathan Hunter,"['Cleaning Rags', 'Trash Cans']",6,29.6,Debit Card,Atlanta,Specialty Store,True,Homemaker,Winter,BOGO (Buy One Get One)
1000031480,2022-01-19 19:44:12,Julia Weiss,"['Shampoo', 'Cleaning Spray', 'Banana', 'Soap']",9,19.89,Cash,Los Angeles,Department Store,True,Retiree,Summer,
1000014930,2020-08-20 16:11:43,Karen Shaw,"['Yogurt', 'Diapers']",5,30.78,Debit Card,Seattle,Supermarket,True,Professional,Summer,Discount on Selected Items
1000913465,2021-02-25 16:21:05,Stephen Romero,"['Olive Oil', 'Shrimp']",2,99.9,Debit Card,Boston,Pharmacy,False,Middle-Aged,Summer,Discount on Selected Items
1000940968,2022-06-24 04:05:09,Gabriela Bowman,"['Trash Cans', 'Canned Soup', 'Spinach', 'Butter']",6,94.6,Mobile Payment,Seattle,Department Store,False,Student,Fall,
1000337637,2021-10-12 14:59:11,Kevin Galvan,"['Feminine Hygiene Products', 'Hair Gel']",2,63.31,Debit Card,Boston,Specialty Store,True,Retiree,Summer,
1000023673,2022-09-21 05:53:17,Vanessa Young,"['Trash Cans', 'Eggs', 'Ironing Board', 'Onions', 'Bread']",7,60.55,Cash,San Francisco,Department Store,False,Professional,Fall,BOGO (Buy One Get One)
1000720397,2022-10-26 19:52:26,Samuel Wise,"['Power Strips', 'Honey']",4,31.8,Debit Card,New York,Convenience Store,False,Homemaker,Summer,BOGO (Buy One Get One)
1000060540,2020-10-14 20:50:49,Dr. Melinda Dennis,"['Yogurt', 'Coffee', 'Hand Sanitizer']",9,21.45,Mobile Payment,Los Angeles,Warehouse Club,False,Retiree,Fall,
1000422425,2021-08-18 20:53:07,Jennifer Harrison,"['Extension Cords', 'Toothbrush', 'Feminine Hygiene Products', 'Insect Repellent']",1,25.64,Credit Card,Houston,Pharmacy,True,Homemaker,Summer,BOGO (Buy One Get One)
1000178034,2021-04-08 07:44:59,Nicole Livingston,"['Onions', 'Light Bulbs', 'Tuna']",2,32.87,Mobile Payment,Miami,Specialty Store,True,Student,Spring,Discount on Selected Items
1000318064,2022-03-08 18:25:19,Anthony Smith,"['Dish Soap', 'Rice', 'Toothpaste', 'Ice Cream']",4,6.0,Mobile Payment,Houston,Specialty Store,False,Middle-Aged,Fall,Discount on Selected Items
1000960456,2021-12-15 23:59:52,Vincent Schultz,"['Spinach', 'Power Strips', 'Chicken']",8,20.13,Mobile Payment,Houston,Warehouse Club,True,Retiree,Winter,BOGO (Buy One Get One)
1000597279,2022-07-29 01:11:18,Gregory Foster,"['Pancake Mix', 'Beef', 'Garden Hose', 'Shrimp']",5,66.17,Credit Card,Dallas,Supermarket,True,Homemaker,Summer,Discount on Selected Items
1000240651,2021-12-10 09:14:03,Jill Myers,"['Chips', 'Dish Soap', 'Feminine Hygiene Products']",5,88.47,Mobile Payment,Dallas,Department Store,True,Retiree,Fall,BOGO (Buy One Get One)
1000860508,2023-02-27 16:38:27,Mark Olson,['Dish Soap'],10,51.45,Cash,Miami,Warehouse Club,True,Homemaker,Winter,Discount on Selected Items
1000010464,2021-12-15 17:24:17,Erin Mckenzie,"['Shampoo', 'Honey', 'Potatoes']",3,88.08,Mobile Payment,Boston,Pharmacy,False,Middle-Aged,Winter,
1000880164,2021-11-18 01:50:13,Rita Brooks,"['Tissues', 'Deodorant', 'Orange']",9,17.52,Debit Card,Chicago,Convenience Store,True,Senior Citizen,Fall,Discount on Selected Items
1000250556,2023-03-31 06:08:21,Jordan Edwards,"['Honey', 'Carrots', 'Mustard', 'Tomatoes']",7,14.67,Debit Card,Atlanta,Warehouse Club,False,Professional,Spring,BOGO (Buy One Get One)
1000324043,2024-01-03 18:06:22,Henry Ward,"['Pickles', 'Beef']",7,47.98,Cash,Miami,Warehouse Club,False,Young Adult,Fall,Discount on Selected Items
1000399196,2020-03-25 17:27:49,Daniel Lang,"['Pasta', 'Butter', 'Tea']",1,81.75,Mobile Payment,Dallas,Convenience Store,False,Teenager,Winter,
1000196807,2021-04-28 19:10:26,Kaitlyn Alvarez,"['Cereal', 'Tomatoes']",8,73.83,Mobile Payment,New York,Warehouse Club,False,Young Adult,Winter,Discount on Selected Items
1000221876,2021-05-26 22:53:40,Jill Rogers,"['Extension Cords', 'Onions', 'Extension Cords', 'Coffee']",9,47.58,Cash,Seattle,Convenience Store,False,Senior Citizen,Spring,
1000660823,2023-01-09 00:09:28,Wendy Collins,['Onions'],6,29.53,Mobile Payment,Miami,Supermarket,True,Senior Citizen,Summer,BOGO (Buy One Get One)
1000452447,2023-09-07 10:28:30,Alyssa Knight,"['Canned Soup', 'Potatoes', 'Insect Repellent']",5,94.23,Cash,Los Angeles,Pharmacy,True,Young Adult,Spring,
1000090151,2021-05-07 13:17:53,Virginia Payne,"['Vacuum Cleaner', 'Deodorant', 'Shampoo', 'Dishware', 'Cleaning Spray']",10,14.83,Credit Card,Boston,Specialty Store,True,Homemaker,Fall,BOGO (Buy One Get One)
1000144138,2023-01-04 06:26:27,Andrew Everett,"['Shrimp', 'Salmon']",6,60.53,Debit Card,Miami,Supermarket,False,Retiree,Spring,Discount on Selected Items
1000979592,2023-10-21 22:33:06,Jennifer Howard,"['Toilet Paper', 'Cereal Bars', 'Coffee', 'Honey']",9,5.51,Credit Card,Atlanta,Department Store,False,Professional,Winter,BOGO (Buy One Get One)
1000870289,2023-10-05 03:33:34,Scott Anderson,"['Iron', 'Water', 'Cereal Bars', 'Shower Gel']",6,50.96,Credit Card,Miami,Warehouse Club,True,Homemaker,Spring,
1000842882,2020-06-01 12:00:08,Michael Hernandez,['Broom'],7,42.58,Credit Card,Los Angeles,Specialty Store,False,Student,Spring,
1000114135,2023-03-07 16:51:58,Regina Schmidt,"['Olive Oil', 'Cleaning Spray']",4,58.26,Credit Card,New York,Convenience Store,False,Retiree,Fall,BOGO (Buy One Get One)
1000052413,2020-07-30 02:05:00,Richard Spears,"['Ironing Board', 'Tomatoes', 'Rice', 'Butter']",4,93.24,Credit Card,San Francisco,Warehouse Club,False,Professional,Spring,BOGO (Buy One Get One)
1000904743,2020-02-13 09:26:14,Tiffany Nelson,['Air Freshener'],5,96.83,Debit Card,Los Angeles,Convenience Store,True,Student,Summer,
1000407527,2023-04-23 18:50:45,Matthew Rowland,"['Air Freshener', 'Orange']",3,24.95,Credit Card,Atlanta,Pharmacy,False,Senior Citizen,Spring,Discount on Selected Items
1000782231,2020-12-30 09:47:33,Brian Snow,"['Dish Soap', 'Peanut Butter']",3,51.93,Mobile Payment,Chicago,Department Store,False,Senior Citizen,Summer,Discount on Selected Items
1000622142,2020-06-05 22:13:30,Katherine Hines,"['Apple', 'Hand Sanitizer', 'Hair Gel', 'Broom', 'Shampoo']",10,83.47,Debit Card,Dallas,Convenience Store,True,Middle-Aged,Summer,BOGO (Buy One Get One)
1000012973,2023-07-03 20:12:05,Eugene Davis,['Pasta'],2,43.59,Mobile Payment,Chicago,Specialty Store,True,Middle-Aged,Winter,Discount on Selected Items
1000877530,2023-12-12 11:53:50,Taylor Parsons DDS,"['Cleaning Spray', 'Soap', 'Toothpaste', 'Garden Hose']",8,60.3,Cash,Seattle,Pharmacy,True,Student,Summer,
1000272355,2024-03-18 13:48:27,Cindy Novak,"['Iron', 'Toilet Paper', 'Apple']",2,80.32,Debit Card,San Francisco,Department Store,False,Middle-Aged,Winter,Discount on Selected Items
1000113372,2023-11-18 02:26:08,Tonya Powell,"['Chicken', 'Onions']",10,92.37,Debit Card,San Francisco,Department Store,True,Student,Summer,
1000122581,2022-09-08 16:23:59,Sherry Hall,['Shaving Cream'],8,61.31,Mobile Payment,Dallas,Department Store,False,Homemaker,Spring,
1000812444,2021-08-20 11:07:57,Christopher Davis,"['Tea', 'Salmon', 'Dustpan', 'Plant Fertilizer']",10,16.65,Mobile Payment,Dallas,Specialty Store,True,Homemaker,Fall,BOGO (Buy One Get One)
1000860002,2021-03-20 08:02:24,Erik Bautista,"['Ketchup', 'Rice', 'Eggs']",1,34.06,Cash,New York,Supermarket,False,Retiree,Fall,Discount on Selected Items
1000943202,2023-10-19 02:37:39,Sara Perry,['Diapers'],2,55.61,Cash,New York,Specialty Store,False,Homemaker,Summer,BOGO (Buy One Get One)
1000167489,2023-06-05 04:23:28,Lauren Soto,"['Hair Gel', 'Toothpaste', 'Sponges', 'Mop', 'Light Bulbs']",9,97.75,Debit Card,Chicago,Pharmacy,False,Homemaker,Summer,Discount on Selected Items
1000961314,2021-04-18 11:00:15,Amy Pollard,['Onions'],6,52.53,Cash,New York,Supermarket,True,Middle-Aged,Summer,
1000647359,2023-06-05 20:21:33,Carol Horne,"['Orange', 'Toothpaste', 'Power Strips', 'Potatoes', 'Tea']",10,73.22,Cash,Seattle,Convenience Store,False,Homemaker,Fall,BOGO (Buy One Get One)
